epoch,cost_sensitive_metric_dl,loss,val_cost_sensitive_metric_dl,val_loss
0,1059.196044921875,0.048102494329214096,86.32286834716797,0.040814049541950226
1,477.8866882324219,0.03162744268774986,81.34529113769531,0.040661003440618515
2,420.8958740234375,0.02709394320845604,79.77578735351562,0.03383856639266014
3,394.49462890625,0.024589205160737038,82.914794921875,0.027313578873872757
4,405.15313720703125,0.024065831676125526,84.17040252685547,0.02796756476163864
5,378.4685974121094,0.022241860628128052,78.2062759399414,0.030044443905353546
6,370.6891174316406,0.021621961146593094,67.4887924194336,0.03522634133696556
7,366.7611083984375,0.02098040282726288,92.95964050292969,0.022606167942285538
8,357.4349060058594,0.020581556484103203,77.13004302978516,0.026453785598278046
9,340.4670715332031,0.01954575441777706,79.50672912597656,0.026464592665433884
10,326.5084228515625,0.0193766038864851,79.05829620361328,0.024449748918414116
11,328.8361511230469,0.019242778420448303,87.21973419189453,0.020931189879775047
12,333.96630859375,0.01915190927684307,81.25560760498047,0.020913735032081604
13,322.0367431640625,0.018868135288357735,82.60089874267578,0.020175542682409286
14,313.3231201171875,0.018453672528266907,65.02242279052734,0.02989887073636055
15,313.22357177734375,0.01809677481651306,64.08071899414062,0.026129545643925667
16,304.7779541015625,0.017750822007656097,84.03587341308594,0.023387083783745766
17,295.16845703125,0.017474321648478508,80.49327087402344,0.02154438942670822
18,314.6630859375,0.017737597227096558,81.7937240600586,0.01909296214580536
19,289.3491516113281,0.01741005852818489,75.695068359375,0.02540588192641735
20,286.07196044921875,0.017252469435334206,102.24214935302734,0.016677694395184517
21,287.64166259765625,0.01688200794160366,76.0538101196289,0.020644821226596832
22,282.94793701171875,0.01711205206811428,69.73094177246094,0.020696258172392845
23,284.64013671875,0.01686815172433853,81.52466583251953,0.019675366580486298
24,289.3951110839844,0.016636284068226814,94.39461517333984,0.01726880669593811
25,273.7442626953125,0.016287842765450478,78.78923797607422,0.017469175159931183
26,265.8116455078125,0.01628624089062214,78.16143798828125,0.021399201825261116
27,274.3951110839844,0.01623505726456642,90.62779998779297,0.01795353926718235
28,265.9724426269531,0.016226403415203094,64.17040252685547,0.020741991698741913
29,275.7274169921875,0.0162931177765131,78.47533416748047,0.017064815387129784
30,260.8345947265625,0.015723243355751038,78.69955444335938,0.015081718564033508
31,265.0535888671875,0.015573358163237572,78.65470886230469,0.017083745449781418
32,279.4180603027344,0.016073791310191154,80.22421264648438,0.01609225757420063
33,265.444091796875,0.015700001269578934,80.9865493774414,0.016576040536165237
34,262.64166259765625,0.015374328009784222,70.62779998779297,0.01706438511610031
35,252.43492126464844,0.015410109423100948,85.06726837158203,0.016584116965532303
