epoch,cost_sensitive_metric_dl,loss,val_cost_sensitive_metric_dl,val_loss
0,1090.7274169921875,0.050781961530447006,96.27803039550781,0.03895145654678345
1,479.3951110839844,0.03254854306578636,88.60986328125,0.03005639836192131
2,430.7503967285156,0.027694564312696457,80.71749114990234,0.03467303141951561
3,414.1117858886719,0.025110915303230286,79.55156707763672,0.029363086447119713
4,405.4747314453125,0.0240470077842474,73.72196960449219,0.030263755470514297
5,400.69677734375,0.022813869640231133,88.52017974853516,0.02784183993935585
6,376.43951416015625,0.02188304252922535,105.96412658691406,0.01927967742085457
7,375.3445739746094,0.021416671574115753,83.9013442993164,0.026299457997083664
8,359.3568115234375,0.020906437188386917,79.05829620361328,0.027123864740133286
9,354.6171569824219,0.02021644450724125,81.56950378417969,0.024820754304528236
10,333.0627746582031,0.01999347098171711,95.38116455078125,0.018816078081727028
11,334.5022888183594,0.01946411468088627,88.47533416748047,0.020938966423273087
12,317.6186828613281,0.01899201050400734,69.6412582397461,0.02365497499704361
13,310.9264831542969,0.0188297126442194,65.42601013183594,0.025441952049732208
14,306.9372253417969,0.018353648483753204,87.75785064697266,0.01968912035226822
15,314.915771484375,0.018343070521950722,97.04035949707031,0.017590267583727837
16,298.0780944824219,0.01825539954006672,83.04932403564453,0.020741760730743408
17,290.673828125,0.017726099118590355,79.41703796386719,0.021489785984158516
18,298.22357177734375,0.017345404252409935,80.71749114990234,0.02029024064540863
19,295.3445739746094,0.0172186940908432,80.3587417602539,0.024222154170274734
20,288.5375061035156,0.01734175719320774,78.69955444335938,0.02206100896000862
21,287.7565002441406,0.01699983887374401,69.95515441894531,0.021183988079428673
22,287.41961669921875,0.016997527331113815,77.98206329345703,0.019970079883933067
23,276.2557373046875,0.01672687567770481,78.78923797607422,0.017917566001415253
24,266.3935546875,0.01654871553182602,79.95515441894531,0.020630348473787308
25,285.1990661621094,0.016804516315460205,55.42601013183594,0.02540300041437149
26,272.1209716796875,0.01636624149978161,77.39910125732422,0.02141999639570713
27,261.8759460449219,0.01606692560017109,77.98206329345703,0.017489442601799965
28,269.410400390625,0.01623654179275036,56.90583038330078,0.021066254004836082
29,259.1041259765625,0.015855543315410614,86.8609848022461,0.015889238566160202
30,265.1914367675781,0.01604468747973442,69.19282531738281,0.021698208525776863
31,260.3981628417969,0.015664145350456238,79.86547088623047,0.02002905309200287
32,252.84072875976562,0.015444236807525158,69.14797973632812,0.023965705186128616
33,262.4808654785156,0.01567758247256279,74.43946075439453,0.017552450299263
34,245.49769592285156,0.015175939537584782,81.61434936523438,0.015907101333141327
35,254.02757263183594,0.015433949418365955,73.76681518554688,0.019000427797436714
36,246.14854431152344,0.014998028054833412,74.43946075439453,0.017495039850473404
37,249.15773010253906,0.01528442744165659,92.78026580810547,0.014572935178875923
38,256.2251281738281,0.015582578256726265,74.39461517333984,0.017942436039447784
39,248.98927307128906,0.015481728129088879,83.36322784423828,0.014615601859986782
40,238.3920440673828,0.015077844262123108,79.77578735351562,0.015197334811091423
41,235.24502563476562,0.014830960892140865,86.36771392822266,0.014721490442752838
42,259.6630859375,0.015353774651885033,75.96412658691406,0.017827393487095833
43,238.7059783935547,0.014355042017996311,78.74439239501953,0.019238172098994255
44,235.13783264160156,0.014504418708384037,71.92825317382812,0.016867276281118393
45,238.2388916015625,0.014531790278851986,78.47533416748047,0.015574161894619465
46,240.61256408691406,0.014691540040075779,86.18833923339844,0.014423404820263386
47,242.9326171875,0.014544988051056862,83.9013442993164,0.014911978505551815
48,233.7059783935547,0.01425499189645052,73.9013442993164,0.015440567396581173
49,231.99847412109375,0.014060746878385544,76.0986557006836,0.01574697345495224
50,236.57733154296875,0.014387423172593117,68.96861267089844,0.013807828538119793
51,240.16845703125,0.014440075494349003,73.3183822631836,0.014582294970750809
52,225.865234375,0.013814732432365417,74.61883544921875,0.018132081255316734
53,232.8024444580078,0.013958849012851715,82.06278228759766,0.015482892282307148
54,225.9954071044922,0.014139638282358646,76.90583038330078,0.013786450028419495
55,231.10260009765625,0.014265942387282848,69.46188354492188,0.0158973578363657
56,233.2006072998047,0.013947336003184319,72.60089874267578,0.014565265737473965
57,228.08575439453125,0.014075503684580326,72.64573669433594,0.012025469914078712
58,226.7764129638672,0.013597442768514156,76.77130126953125,0.01395201776176691
59,214.0122528076172,0.013843253254890442,80.9865493774414,0.012320181354880333
60,230.5130157470703,0.013728362508118153,85.06726837158203,0.012421732768416405
61,216.9372100830078,0.013551834970712662,58.78923797607422,0.01589093916118145
62,217.26646423339844,0.013454485684633255,76.72645568847656,0.01640389859676361
63,223.17764282226562,0.01363206934183836,76.72645568847656,0.014229939319193363
64,216.40122985839844,0.013234985992312431,78.43049621582031,0.01283248420804739
65,220.88055419921875,0.013227993622422218,80.80717468261719,0.011631740257143974
66,215.4747314453125,0.013385098427534103,76.8609848022461,0.015092884190380573
67,214.51760864257812,0.012942222878336906,58.65470886230469,0.015784654766321182
68,222.2434844970703,0.01310520339757204,80.49327087402344,0.011978021822869778
69,216.11026000976562,0.013090075924992561,72.42152404785156,0.012809754349291325
70,221.5084228515625,0.01355642732232809,53.856502532958984,0.018342619761824608
71,212.35069274902344,0.012900016270577908,70.44843292236328,0.014739010483026505
72,214.83154296875,0.013103876262903214,74.61883544921875,0.013493447564542294
73,202.1669158935547,0.013052642345428467,70.85202026367188,0.012837120331823826
74,206.74578857421875,0.012762359343469143,68.78923797607422,0.012995729222893715
75,213.46095275878906,0.012939294800162315,64.48430633544922,0.013849855400621891
76,213.62940979003906,0.01251271367073059,58.56502151489258,0.015091625973582268
77,215.9954071044922,0.013049455359578133,60.98654556274414,0.017515035346150398
78,209.4793243408203,0.012857913039624691,48.83407974243164,0.019583849236369133
79,211.08729553222656,0.012860368005931377,68.29596710205078,0.01358946505934
80,212.60336303710938,0.013037051074206829,76.32286834716797,0.01350633054971695
81,208.6983184814453,0.012724000960588455,84.34977722167969,0.012273160740733147
82,208.4915771484375,0.012648618780076504,76.23318481445312,0.012429586611688137
83,205.35987854003906,0.01272506918758154,69.0134506225586,0.010990064591169357
84,197.04440307617188,0.012323507107794285,62.42152404785156,0.012128159403800964
85,201.04901123046875,0.01276036724448204,69.46188354492188,0.011985883116722107
86,196.00306701660156,0.01251404732465744,73.67713165283203,0.011777047999203205
87,204.85452270507812,0.012469114735722542,79.41703796386719,0.010164525359869003
88,201.19448852539062,0.011964722536504269,61.21076202392578,0.014249120838940144
89,204.70138549804688,0.012547552585601807,68.02690887451172,0.01219821535050869
90,204.08116149902344,0.012609600089490414,63.31838607788086,0.012185798957943916
91,206.87596130371094,0.012530663050711155,73.9461898803711,0.012381866574287415
92,212.1898956298828,0.012558432295918465,59.686100006103516,0.014235172420740128
93,195.2144012451172,0.011891345493495464,63.0493278503418,0.012242085300385952
94,207.38131713867188,0.012579681351780891,67.13004302978516,0.011014227755367756
95,197.42726135253906,0.01220546755939722,76.99551391601562,0.010274326428771019
96,205.2067413330078,0.012355714105069637,69.55156707763672,0.011722354218363762
97,204.89280700683594,0.01208693441003561,81.25560760498047,0.00943771842867136
98,199.12710571289062,0.012385105714201927,63.18385696411133,0.01399858295917511
99,203.5758056640625,0.012314841151237488,57.130043029785156,0.01362869143486023
100,201.8836212158203,0.011893115937709808,69.19282531738281,0.01131963636726141
101,197.5038299560547,0.012046565301716328,72.69058227539062,0.00966615416109562
102,200.11485290527344,0.01234055869281292,65.15695190429688,0.011859058402478695
103,197.87136840820312,0.012060178443789482,73.5426025390625,0.01172373816370964
104,197.68759155273438,0.011849630624055862,63.5426025390625,0.01190163940191269
105,204.93109130859375,0.012023665010929108,67.4887924194336,0.012990410439670086
106,199.99234008789062,0.011885831132531166,64.84304809570312,0.011368129402399063
107,192.4119415283203,0.011515320278704166,62.01793670654297,0.010959596373140812
108,193.95098876953125,0.012192855589091778,64.88789367675781,0.012248572893440723
109,196.60031127929688,0.01210279855877161,56.995513916015625,0.013871020637452602
110,183.88973999023438,0.011696134693920612,68.65470886230469,0.010867944918572903
111,193.97396850585938,0.011762252077460289,56.367713928222656,0.012316188775002956
112,183.4915771484375,0.011327856220304966,54.48430633544922,0.012778548523783684
113,191.2480926513672,0.01181674562394619,73.04932403564453,0.010694537311792374
114,194.7932586669922,0.012112564407289028,72.46636962890625,0.010006281547248363
115,192.53445434570312,0.011225706897675991,63.58744430541992,0.010037229396402836
116,193.93568420410156,0.011625751852989197,56.54708480834961,0.012065376155078411
117,181.17916870117188,0.011298169381916523,68.43049621582031,0.010001921094954014
118,181.49310302734375,0.011115958914160728,62.19730758666992,0.010912870056927204
119,188.49923706054688,0.011323953978717327,66.27803039550781,0.010367898270487785
120,183.185302734375,0.01179869007319212,66.6816177368164,0.010035642422735691
121,182.94793701171875,0.011324512772262096,87.30941772460938,0.009064366109669209
122,184.9617156982422,0.011519618332386017,54.080718994140625,0.011423017829656601
123,184.11178588867188,0.011038949713110924,89.95515441894531,0.00952463410794735
124,185.2603302001953,0.011156946420669556,68.2062759399414,0.009599967859685421
125,189.20367431640625,0.011696454137563705,74.7085189819336,0.00954791996628046
126,189.63246154785156,0.011538319289684296,78.78923797607422,0.008965576067566872
127,190.38284301757812,0.01142982766032219,65.87444305419922,0.009675031527876854
128,196.60031127929688,0.011564776301383972,70.58296203613281,0.00987978558987379
129,191.37059020996094,0.010898556560277939,78.2062759399414,0.008928459137678146
130,187.22817993164062,0.011144566349685192,70.62779998779297,0.00995098240673542
131,187.0290985107422,0.011318613775074482,67.53363037109375,0.009956160560250282
132,192.55743408203125,0.011075446382164955,71.83856201171875,0.00966346263885498
133,181.1332244873047,0.010968238115310669,56.32286834716797,0.011750531382858753
134,188.016845703125,0.011181144043803215,57.75784683227539,0.010493406094610691
135,179.86216735839844,0.010648929513990879,55.38116455078125,0.01208787877112627
136,189.55589294433594,0.01134102325886488,62.825111389160156,0.00845553819090128
137,189.16539001464844,0.011052791960537434,69.77578735351562,0.009152909740805626
138,180.6049041748047,0.011075913906097412,69.86547088623047,0.0095374109223485
139,180.57427978515625,0.010982722975313663,69.46188354492188,0.008950281888246536
140,192.18223571777344,0.011286242865025997,53.45291519165039,0.01163562573492527
141,183.46861267089844,0.010961630381643772,65.73991394042969,0.009240619838237762
142,176.09494018554688,0.010913046076893806,76.41255950927734,0.009168768301606178
143,187.78713989257812,0.010993539355695248,49.86547088623047,0.009422567673027515
144,178.8437957763672,0.010968800634145737,59.14798355102539,0.009991643019020557
145,181.40887451171875,0.011026861146092415,48.475337982177734,0.013185566291213036
146,177.29708862304688,0.01103157363831997,76.0986557006836,0.008063443936407566
147,179.20367431640625,0.01093053538352251,66.4573974609375,0.01158855203539133
148,175.252685546875,0.010711828246712685,71.25560760498047,0.008282581344246864
149,181.86830139160156,0.010822195559740067,54.61883544921875,0.008747251704335213
150,187.90199279785156,0.010576575063169003,76.8609848022461,0.00906760897487402
151,178.0627899169922,0.01131070964038372,63.67713165283203,0.009828834794461727
152,180.62786865234375,0.011123750358819962,56.860984802246094,0.010589806362986565
153,179.77029418945312,0.010502244345843792,60.672645568847656,0.00968096125870943
154,171.52374267578125,0.010887437500059605,42.780269622802734,0.013228862546384335
155,176.49310302734375,0.010906271636486053,64.26008605957031,0.010389220900833607
156,169.34915161132812,0.010516189970076084,57.174888610839844,0.00953451357781887
157,168.6217498779297,0.01038051676005125,68.2062759399414,0.008993369527161121
158,171.79173278808594,0.010629887692630291,69.37220001220703,0.008192035369575024
159,176.4624786376953,0.010804708115756512,63.31838607788086,0.009175211191177368
160,181.44717407226562,0.010999158024787903,60.58295822143555,0.011849450878798962
161,185.2067413330078,0.01091228611767292,71.47982025146484,0.007593909278512001
162,169.68606567382812,0.010358241386711597,66.18833923339844,0.0083751967176795
163,177.90199279785156,0.010426308959722519,73.9461898803711,0.008353503420948982
164,181.7611083984375,0.01064024306833744,65.38116455078125,0.008321973495185375
165,164.11944580078125,0.009984871372580528,53.632286071777344,0.008330496959388256
166,165.48239135742188,0.01044476218521595,73.40807342529297,0.007353191263973713
167,165.44410705566406,0.010486910119652748,67.35426330566406,0.008834554813802242
168,174.7396697998047,0.010583129711449146,52.42152404785156,0.01018585916608572
169,180.8116455078125,0.01033250242471695,60.448429107666016,0.007983820512890816
170,177.08270263671875,0.01050387229770422,55.87443923950195,0.012543875724077225
171,171.6768798828125,0.010432150214910507,59.596412658691406,0.010609885677695274
172,169.54058837890625,0.010478011332452297,55.82959747314453,0.00797342974692583
173,172.81776428222656,0.010095524601638317,71.7937240600586,0.008436394855380058
174,176.6309356689453,0.010829495266079903,82.37667846679688,0.007728063501417637
175,183.1393585205078,0.01032321434468031,61.07623291015625,0.008511777967214584
176,164.8698272705078,0.010099793784320354,56.50224304199219,0.01035731565207243
177,168.99693298339844,0.010360684245824814,68.52017974853516,0.007192241493612528
178,175.2603302001953,0.010074973106384277,51.838565826416016,0.011167379096150398
179,173.60643005371094,0.010625945404171944,60.26905822753906,0.007848489098250866
180,172.6646270751953,0.01000590343028307,54.39461898803711,0.009008829481899738
181,164.2572784423828,0.010208857245743275,63.09416961669922,0.00863589532673359
182,175.949462890625,0.01020857784897089,56.233184814453125,0.00828371662646532
183,165.17611694335938,0.010274495929479599,61.92824935913086,0.009653515182435513
184,171.2940216064453,0.010381611064076424,50.85201644897461,0.01088451873511076
185,171.45481872558594,0.01005987636744976,58.96860885620117,0.009062974713742733
186,167.91729736328125,0.010185368359088898,70.53811645507812,0.006684558931738138
187,168.88973999023438,0.01017778366804123,69.50672912597656,0.008385577239096165
188,170.88055419921875,0.009718946181237698,66.23318481445312,0.007558004464954138
189,172.8101043701172,0.01047337893396616,69.10314178466797,0.007589377462863922
190,168.00918579101562,0.009820621460676193,68.8340835571289,0.007313300855457783
191,171.49310302734375,0.009948124177753925,60.71748733520508,0.00897892564535141
192,168.85911560058594,0.009788180701434612,60.08968734741211,0.007469506468623877
193,181.37059020996094,0.010404854081571102,53.991031646728516,0.008191530592739582
194,167.18223571777344,0.009890563786029816,63.004486083984375,0.008450762368738651
195,163.98162841796875,0.010025826282799244,60.448429107666016,0.008412164635956287
196,163.8667755126953,0.009559345431625843,59.95515823364258,0.007733612786978483
197,175.5130157470703,0.010604645125567913,52.914798736572266,0.007080834358930588
198,155.75038146972656,0.009288199245929718,75.65022277832031,0.007785380817949772
199,168.16998291015625,0.009832046926021576,56.32286834716797,0.008629546500742435
200,167.78713989257812,0.009986158460378647,66.81614685058594,0.007546615786850452
201,163.43797302246094,0.009821278043091297,65.02242279052734,0.008001759648323059
202,165.79632568359375,0.009768849238753319,68.96861267089844,0.007482343353331089
203,164.96937561035156,0.010006092488765717,57.8475341796875,0.00727333128452301
204,163.47625732421875,0.00963010173290968,54.48430633544922,0.008975952863693237
205,175.38284301757812,0.010146906599402428,41.838565826416016,0.00939008966088295
206,169.3415069580078,0.009816712699830532,58.83407974243164,0.01054105069488287
207,164.7779541015625,0.009307947009801865,61.6591911315918,0.007227305788546801
208,164.24195861816406,0.009997768327593803,66.36771392822266,0.006727671716362238
209,161.8606414794922,0.009859810583293438,61.97309494018555,0.007587437517940998
210,168.85911560058594,0.009895902127027512,68.78923797607422,0.0067171817645430565
211,167.3353729248047,0.010081046260893345,55.695068359375,0.007561711594462395
212,170.3445587158203,0.00981457345187664,57.309417724609375,0.0068026636727154255
213,164.03521728515625,0.009718053974211216,56.008968353271484,0.007583911065012217
214,157.31240844726562,0.009668361395597458,53.946189880371094,0.008283083327114582
215,163.49923706054688,0.009750586934387684,51.30044937133789,0.007740116212517023
216,166.30934143066406,0.009863397106528282,59.01345443725586,0.006528278812766075
217,168.6983184814453,0.009817896410822868,59.596412658691406,0.006965156178921461
218,155.252685546875,0.008962851949036121,46.27802658081055,0.009543213061988354
219,163.8361358642578,0.009894916787743568,53.31838607788086,0.007182462140917778
220,170.63552856445312,0.009726110845804214,55.291481018066406,0.006739383097738028
221,166.82235717773438,0.009811553172767162,47.174888610839844,0.007957899011671543
222,162.98622131347656,0.009527642279863358,64.08071899414062,0.007180739194154739
223,161.44717407226562,0.009422529488801956,48.69955062866211,0.007268686778843403
224,163.69065856933594,0.009333714842796326,50.94170379638672,0.007028323598206043
225,167.9785614013672,0.009505050256848335,57.533634185791016,0.007094531320035458
226,158.4456329345703,0.009313228540122509,59.461883544921875,0.0076809474267065525
227,162.2052001953125,0.00936018768697977,54.34977722167969,0.00948396511375904
228,151.14854431152344,0.00910226907581091,58.92376708984375,0.008639883249998093
229,156.44717407226562,0.009520560503005981,53.72197341918945,0.00811767578125
230,163.50689697265625,0.009469909593462944,56.90583038330078,0.006236970890313387
231,156.8836212158203,0.009445936419069767,50.26905822753906,0.00979380402714014
232,156.5084228515625,0.009143690578639507,64.17040252685547,0.006769006606191397
233,151.10260009765625,0.009351012296974659,55.022422790527344,0.006757480092346668
234,159.61715698242188,0.009299863129854202,62.19730758666992,0.006943573243916035
235,155.85757446289062,0.009551669470965862,43.991031646728516,0.01046105194836855
236,156.84532165527344,0.00948246754705906,60.538116455078125,0.008404013700783253
237,156.10260009765625,0.009282848797738552,59.64125442504883,0.006920716259628534
238,165.98008728027344,0.009292775765061378,51.79372024536133,0.008611127734184265
239,163.49923706054688,0.009598758071660995,41.21076202392578,0.00988388154655695
240,158.52220153808594,0.00925571471452713,59.5067253112793,0.006538573652505875
241,164.44869995117188,0.009751204401254654,59.86547088623047,0.007034736219793558
242,155.7733612060547,0.009683873504400253,72.28699493408203,0.00662831449881196
243,145.49005126953125,0.008733856491744518,57.04035949707031,0.007188405375927687
244,160.6814727783203,0.009366553276777267,58.475337982177734,0.008492611348628998
245,156.91424560546875,0.009375270456075668,59.372196197509766,0.006377703044563532
246,161.03369140625,0.009413816034793854,59.327354431152344,0.006970507092773914
247,155.84226989746094,0.008685892447829247,55.65022277832031,0.007666955702006817
248,155.02296447753906,0.009465908631682396,51.2556037902832,0.007105850614607334
249,163.00918579101562,0.009408516809344292,70.13452911376953,0.006136611569672823
